ProtocolType,ProtocolName,EventType,EventName,FormName,Date,Ancestry,SiteID,SiteType,SiteStatus,Slope,Aspect,Elevation,SpeciesSymbol,FieldSymbol,SpeciesName,SpeciesName1,CommonName,SpeciesQualifier,FieldQualifier,Transect,SampleNumber,Element,SubElement,cParameter,cParameter2,cParameter3,cValue,cValueCommon,cValue2,cValue2Common,cValue3,cValue3Common,nValue,nValue2,nValue3,DDLat,DDLong
USFS R3 - PNF Gap,USFS R3 - PNF Gap,Cover/frequency (by quadrat),Cover/frequency (by quadrat),Canopy Cover,10/18/2021,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Blue Bell Allotment > Blue Bell Pasture,03-09-03-00316-003-C02,Key Area,Active,NA,NA,4650,ERIN,ERIN,Eragrostis intermedia,Eragrostis intermedia,plains lovegrass,NA,NA,1,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.5,NA,NA,34.346923623949216,-112.25008981053216
USFS R3 - PNF Gap,USFS R3 - PNF Gap,Cover/frequency (by quadrat),Cover/frequency (by quadrat),Canopy Cover,10/18/2021,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Blue Bell Allotment > Blue Bell Pasture,03-09-03-00316-003-C02,Key Area,Active,NA,NA,4650,CAER,CAER,Calliandra eriophylla,Calliandra eriophylla,fairyduster,NA,NA,1,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.5,NA,NA,34.346923623949216,-112.25008981053216
USFS R3 - PNF Gap,USFS R3 - PNF Gap,Cover/frequency (by quadrat),Cover/frequency (by quadrat),Canopy Cover,10/18/2021,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Blue Bell Allotment > Blue Bell Pasture,03-09-03-00316-003-C02,Key Area,Active,NA,NA,4650,ERIN,ERIN,Eragrostis intermedia,Eragrostis intermedia,plains lovegrass,NA,NA,1,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,34.346923623949216,-112.25008981053216
USFS R3 - PNF Gap,USFS R3 - PNF Gap,Cover/frequency (by quadrat),Cover/frequency (by quadrat),Canopy Cover,10/18/2021,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Blue Bell Allotment > Blue Bell Pasture,03-09-03-00316-003-C02,Key Area,Active,NA,NA,4650,CAER,CAER,Calliandra eriophylla,Calliandra eriophylla,fairyduster,NA,NA,1,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.5,NA,NA,34.346923623949216,-112.25008981053216
USFS R3 - PNF Gap,USFS R3 - PNF Gap,Cover/frequency (by quadrat),Cover/frequency (by quadrat),Canopy Cover,10/18/2021,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Blue Bell Allotment > Blue Bell Pasture,03-09-03-00316-003-C02,Key Area,Active,NA,NA,4650,ERIN,ERIN,Eragrostis intermedia,Eragrostis intermedia,plains lovegrass,NA,NA,1,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.5,NA,NA,34.346923623949216,-112.25008981053216
USFS R3 - PNF Gap,USFS R3 - PNF Gap,Cover/frequency (by quadrat),Cover/frequency (by quadrat),Canopy Cover,10/18/2021,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Blue Bell Allotment > Blue Bell Pasture,03-09-03-00316-003-C02,Key Area,Active,NA,NA,4650,CAER,CAER,Calliandra eriophylla,Calliandra eriophylla,fairyduster,NA,NA,1,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.5,NA,NA,34.346923623949216,-112.25008981053216
USFS R3 - PNF Gap,USFS R3 - PNF Gap,Cover/frequency (by quadrat),Cover/frequency (by quadrat),Canopy Cover,10/18/2021,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Blue Bell Allotment > Blue Bell Pasture,03-09-03-00316-003-C02,Key Area,Active,NA,NA,4650,ERIN,ERIN,Eragrostis intermedia,Eragrostis intermedia,plains lovegrass,NA,NA,1,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.5,NA,NA,34.346923623949216,-112.25008981053216
USFS R3 - PNF Gap,USFS R3 - PNF Gap,Cover/frequency (by quadrat),Cover/frequency (by quadrat),Canopy Cover,10/18/2021,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Blue Bell Allotment > Blue Bell Pasture,03-09-03-00316-003-C02,Key Area,Active,NA,NA,4650,CAER,CAER,Calliandra eriophylla,Calliandra eriophylla,fairyduster,NA,NA,1,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.5,NA,NA,34.346923623949216,-112.25008981053216
USFS R3 - PNF Gap,USFS R3 - PNF Gap,Cover/frequency (by quadrat),Cover/frequency (by quadrat),Canopy Cover,10/18/2021,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Blue Bell Allotment > Blue Bell Pasture,03-09-03-00316-003-C02,Key Area,Active,NA,NA,4650,ERIN,ERIN,Eragrostis intermedia,Eragrostis intermedia,plains lovegrass,NA,NA,1,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.5,NA,NA,34.346923623949216,-112.25008981053216
USFS R3 - PNF Gap,USFS R3 - PNF Gap,Cover/frequency (by quadrat),Cover/frequency (by quadrat),Canopy Cover,10/18/2021,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Blue Bell Allotment > Blue Bell Pasture,03-09-03-00316-003-C02,Key Area,Active,NA,NA,4650,CAER,CAER,Calliandra eriophylla,Calliandra eriophylla,fairyduster,NA,NA,1,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,34.346923623949216,-112.25008981053216
USFS R3 - PNF Gap,USFS R3 - PNF Gap,Cover/frequency (by quadrat),Cover/frequency (by quadrat),Canopy Cover,10/18/2021,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Blue Bell Allotment > Blue Bell Pasture,03-09-03-00316-003-C02,Key Area,Active,NA,NA,4650,ERIN,ERIN,Eragrostis intermedia,Eragrostis intermedia,plains lovegrass,NA,NA,1,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,34.346923623949216,-112.25008981053216
USFS R3 - PNF Gap,USFS R3 - PNF Gap,Cover/frequency (by quadrat),Cover/frequency (by quadrat),Canopy Cover,10/18/2021,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Blue Bell Allotment > Blue Bell Pasture,03-09-03-00316-003-C02,Key Area,Active,NA,NA,4650,CAER,CAER,Calliandra eriophylla,Calliandra eriophylla,fairyduster,NA,NA,1,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.5,NA,NA,34.346923623949216,-112.25008981053216
USFS R3 - PNF Gap,USFS R3 - PNF Gap,Cover/frequency (by quadrat),Cover/frequency (by quadrat),Canopy Cover,10/18/2021,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Blue Bell Allotment > Blue Bell Pasture,03-09-03-00316-003-C02,Key Area,Active,NA,NA,4650,BOER4,BOER4,Bouteloua eriopoda,Bouteloua eriopoda,black grama,NA,NA,1,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,34.346923623949216,-112.25008981053216
USFS R3 - PNF Gap,USFS R3 - PNF Gap,Cover/frequency (by quadrat),Cover/frequency (by quadrat),Canopy Cover,10/18/2021,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Blue Bell Allotment > Blue Bell Pasture,03-09-03-00316-003-C02,Key Area,Active,NA,NA,4650,BOER4,BOER4,Bouteloua eriopoda,Bouteloua eriopoda,black grama,NA,NA,1,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.5,NA,NA,34.346923623949216,-112.25008981053216
USFS R3 - PNF Gap,USFS R3 - PNF Gap,Cover/frequency (by quadrat),Cover/frequency (by quadrat),Canopy Cover,10/18/2021,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Blue Bell Allotment > Blue Bell Pasture,03-09-03-00316-003-C02,Key Area,Active,NA,NA,4650,BOER4,BOER4,Bouteloua eriopoda,Bouteloua eriopoda,black grama,NA,NA,1,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.5,NA,NA,34.346923623949216,-112.25008981053216
USFS R3 - PNF Gap,USFS R3 - PNF Gap,Cover/frequency (by quadrat),Cover/frequency (by quadrat),Canopy Cover,10/18/2021,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Blue Bell Allotment > Blue Bell Pasture,03-09-03-00316-003-C02,Key Area,Active,NA,NA,4650,BOER4,BOER4,Bouteloua eriopoda,Bouteloua eriopoda,black grama,NA,NA,1,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.5,NA,NA,34.346923623949216,-112.25008981053216
USFS R3 - PNF Gap,USFS R3 - PNF Gap,Cover/frequency (by quadrat),Cover/frequency (by quadrat),Canopy Cover,10/18/2021,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Blue Bell Allotment > Blue Bell Pasture,03-09-03-00316-003-C02,Key Area,Active,NA,NA,4650,BOER4,BOER4,Bouteloua eriopoda,Bouteloua eriopoda,black grama,NA,NA,1,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,34.346923623949216,-112.25008981053216
USFS R3 - PNF Gap,USFS R3 - PNF Gap,Cover/frequency (by quadrat),Cover/frequency (by quadrat),Canopy Cover,10/18/2021,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Blue Bell Allotment > Blue Bell Pasture,03-09-03-00316-003-C02,Key Area,Active,NA,NA,4650,ERIN,ERIN,Eragrostis intermedia,Eragrostis intermedia,plains lovegrass,NA,NA,1,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,34.346923623949216,-112.25008981053216
USFS R3 - PNF Gap,USFS R3 - PNF Gap,Cover/frequency (by quadrat),Cover/frequency (by quadrat),Canopy Cover,10/18/2021,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Blue Bell Allotment > Blue Bell Pasture,03-09-03-00316-003-C02,Key Area,Active,NA,NA,4650,BOER4,BOER4,Bouteloua eriopoda,Bouteloua eriopoda,black grama,NA,NA,1,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,34.346923623949216,-112.25008981053216
USFS R3 - PNF Gap,USFS R3 - PNF Gap,Cover/frequency (by quadrat),Cover/frequency (by quadrat),Canopy Cover,10/18/2021,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Blue Bell Allotment > Blue Bell Pasture,03-09-03-00316-003-C02,Key Area,Active,NA,NA,4650,BOER4,BOER4,Bouteloua eriopoda,Bouteloua eriopoda,black grama,NA,NA,1,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,34.346923623949216,-112.25008981053216
USFS R3 - PNF Gap,USFS R3 - PNF Gap,Cover/frequency (by quadrat),Cover/frequency (by quadrat),Canopy Cover,10/18/2021,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Blue Bell Allotment > Blue Bell Pasture,03-09-03-00316-003-C02,Key Area,Active,NA,NA,4650,ERIOG,ERIOG,Eriogonum,Eriogonum,buckwheat,NA,NA,1,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,34.346923623949216,-112.25008981053216
USFS R3 - PNF Gap,USFS R3 - PNF Gap,Cover/frequency (by quadrat),Cover/frequency (by quadrat),Canopy Cover,10/18/2021,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Blue Bell Allotment > Blue Bell Pasture,03-09-03-00316-003-C02,Key Area,Active,NA,NA,4650,BOER4,BOER4,Bouteloua eriopoda,Bouteloua eriopoda,black grama,NA,NA,1,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.5,NA,NA,34.346923623949216,-112.25008981053216
USFS R3 - PNF Gap,USFS R3 - PNF Gap,Cover/frequency (by quadrat),Cover/frequency (by quadrat),Canopy Cover,10/18/2021,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Blue Bell Allotment > Blue Bell Pasture,03-09-03-00316-003-C02,Key Area,Active,NA,NA,4650,BOER4,BOER4,Bouteloua eriopoda,Bouteloua eriopoda,black grama,NA,NA,1,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,34.346923623949216,-112.25008981053216
USFS R3 - PNF Gap,USFS R3 - PNF Gap,Cover/frequency (by quadrat),Cover/frequency (by quadrat),Canopy Cover,10/18/2021,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Blue Bell Allotment > Blue Bell Pasture,03-09-03-00316-003-C02,Key Area,Active,NA,NA,4650,ERIOG,ERIOG,Eriogonum,Eriogonum,buckwheat,NA,NA,1,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,34.346923623949216,-112.25008981053216
USFS R3 - PNF Gap,USFS R3 - PNF Gap,Cover/frequency (by quadrat),Cover/frequency (by quadrat),Canopy Cover,10/18/2021,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Blue Bell Allotment > Blue Bell Pasture,03-09-03-00316-003-C02,Key Area,Active,NA,NA,4650,BOER4,BOER4,Bouteloua eriopoda,Bouteloua eriopoda,black grama,NA,NA,1,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.5,NA,NA,34.346923623949216,-112.25008981053216
USFS R3 - PNF Gap,USFS R3 - PNF Gap,Cover/frequency (by quadrat),Cover/frequency (by quadrat),Canopy Cover,10/18/2021,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Blue Bell Allotment > Blue Bell Pasture,03-09-03-00316-003-C02,Key Area,Active,NA,NA,4650,ERIN,ERIN,Eragrostis intermedia,Eragrostis intermedia,plains lovegrass,NA,NA,1,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.5,NA,NA,34.346923623949216,-112.25008981053216
USFS R3 - PNF Gap,USFS R3 - PNF Gap,Cover/frequency (by quadrat),Cover/frequency (by quadrat),Canopy Cover,10/18/2021,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Blue Bell Allotment > Blue Bell Pasture,03-09-03-00316-003-C02,Key Area,Active,NA,NA,4650,BOER4,BOER4,Bouteloua eriopoda,Bouteloua eriopoda,black grama,NA,NA,1,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.5,NA,NA,34.346923623949216,-112.25008981053216
USFS R3 - PNF Gap,USFS R3 - PNF Gap,Cover/frequency (by quadrat),Cover/frequency (by quadrat),Canopy Cover,10/18/2021,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Blue Bell Allotment > Blue Bell Pasture,03-09-03-00316-003-C02,Key Area,Active,NA,NA,4650,ERIN,ERIN,Eragrostis intermedia,Eragrostis intermedia,plains lovegrass,NA,NA,1,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.5,NA,NA,34.346923623949216,-112.25008981053216
USFS R3 - PNF Gap,USFS R3 - PNF Gap,Cover/frequency (by quadrat),Cover/frequency (by quadrat),Canopy Cover,10/18/2021,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Blue Bell Allotment > Blue Bell Pasture,03-09-03-00316-003-C02,Key Area,Active,NA,NA,4650,BOER4,BOER4,Bouteloua eriopoda,Bouteloua eriopoda,black grama,NA,NA,1,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.5,NA,NA,34.346923623949216,-112.25008981053216
USFS R3 - PNF Gap,USFS R3 - PNF Gap,Cover/frequency (by quadrat),Cover/frequency (by quadrat),Canopy Cover,10/18/2021,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Blue Bell Allotment > Blue Bell Pasture,03-09-03-00316-003-C02,Key Area,Active,NA,NA,4650,ERIN,ERIN,Eragrostis intermedia,Eragrostis intermedia,plains lovegrass,NA,NA,1,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.5,NA,NA,34.346923623949216,-112.25008981053216
USFS R3 - PNF Gap,USFS R3 - PNF Gap,Cover/frequency (by quadrat),Cover/frequency (by quadrat),Canopy Cover,10/18/2021,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Blue Bell Allotment > Blue Bell Pasture,03-09-03-00316-003-C02,Key Area,Active,NA,NA,4650,BOER4,BOER4,Bouteloua eriopoda,Bouteloua eriopoda,black grama,NA,NA,1,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,34.346923623949216,-112.25008981053216
USFS R3 - PNF Gap,USFS R3 - PNF Gap,Cover/frequency (by quadrat),Cover/frequency (by quadrat),Canopy Cover,10/18/2021,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Blue Bell Allotment > Blue Bell Pasture,03-09-03-00316-003-C02,Key Area,Active,NA,NA,4650,ERIN,ERIN,Eragrostis intermedia,Eragrostis intermedia,plains lovegrass,NA,NA,1,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.5,NA,NA,34.346923623949216,-112.25008981053216
USFS R3 - PNF Gap,USFS R3 - PNF Gap,Cover/frequency (by quadrat),Cover/frequency (by quadrat),Canopy Cover,10/18/2021,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Blue Bell Allotment > Blue Bell Pasture,03-09-03-00316-003-C02,Key Area,Active,NA,NA,4650,ERIN,ERIN,Eragrostis intermedia,Eragrostis intermedia,plains lovegrass,NA,NA,1,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,34.346923623949216,-112.25008981053216
USFS R3 - PNF Gap,USFS R3 - PNF Gap,Cover/frequency (by quadrat),Cover/frequency (by quadrat),Canopy Cover,10/18/2021,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Blue Bell Allotment > Blue Bell Pasture,03-09-03-00316-003-C02,Key Area,Active,NA,NA,4650,ERIN,ERIN,Eragrostis intermedia,Eragrostis intermedia,plains lovegrass,NA,NA,1,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,34.346923623949216,-112.25008981053216
USFS R3 - PNF Gap,USFS R3 - PNF Gap,Cover/frequency (by quadrat),Cover/frequency (by quadrat),Canopy Cover,10/18/2021,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Blue Bell Allotment > Blue Bell Pasture,03-09-03-00316-003-C02,Key Area,Active,NA,NA,4650,BOER4,BOER4,Bouteloua eriopoda,Bouteloua eriopoda,black grama,NA,NA,1,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.5,NA,NA,34.346923623949216,-112.25008981053216
USFS R3 - PNF Gap,USFS R3 - PNF Gap,Cover/frequency (by quadrat),Cover/frequency (by quadrat),Canopy Cover,10/18/2021,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Blue Bell Allotment > Blue Bell Pasture,03-09-03-00316-003-C02,Key Area,Active,NA,NA,4650,ERIN,ERIN,Eragrostis intermedia,Eragrostis intermedia,plains lovegrass,NA,NA,1,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,34.346923623949216,-112.25008981053216
USFS R3 - PNF Gap,USFS R3 - PNF Gap,Cover/frequency (by quadrat),Cover/frequency (by quadrat),Canopy Cover,10/18/2021,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Blue Bell Allotment > Blue Bell Pasture,03-09-03-00316-003-C02,Key Area,Active,NA,NA,4650,CAER,CAER,Calliandra eriophylla,Calliandra eriophylla,fairyduster,NA,NA,1,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.5,NA,NA,34.346923623949216,-112.25008981053216
USFS R3 - PNF Gap,USFS R3 - PNF Gap,Cover/frequency (by quadrat),Cover/frequency (by quadrat),Canopy Cover,10/18/2021,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Blue Bell Allotment > Blue Bell Pasture,03-09-03-00316-003-C02,Key Area,Active,NA,NA,4650,ERIN,ERIN,Eragrostis intermedia,Eragrostis intermedia,plains lovegrass,NA,NA,1,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,34.346923623949216,-112.25008981053216
USFS R3 - PNF Gap,USFS R3 - PNF Gap,Cover/frequency (by quadrat),Cover/frequency (by quadrat),Canopy Cover,10/18/2021,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Blue Bell Allotment > Blue Bell Pasture,03-09-03-00316-003-C02,Key Area,Active,NA,NA,4650,CAER,CAER,Calliandra eriophylla,Calliandra eriophylla,fairyduster,NA,NA,1,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,34.346923623949216,-112.25008981053216
USFS R3 - PNF Gap,USFS R3 - PNF Gap,Cover/frequency (by quadrat),Cover/frequency (by quadrat),Canopy Cover,10/18/2021,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Blue Bell Allotment > Blue Bell Pasture,03-09-03-00316-003-C02,Key Area,Active,NA,NA,4650,ERIN,ERIN,Eragrostis intermedia,Eragrostis intermedia,plains lovegrass,NA,NA,1,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.5,NA,NA,34.346923623949216,-112.25008981053216
USFS R3 - PNF Gap,USFS R3 - PNF Gap,Cover/frequency (by quadrat),Cover/frequency (by quadrat),Canopy Cover,10/18/2021,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Blue Bell Allotment > Blue Bell Pasture,03-09-03-00316-003-C02,Key Area,Active,NA,NA,4650,ERIN,ERIN,Eragrostis intermedia,Eragrostis intermedia,plains lovegrass,NA,NA,1,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,34.346923623949216,-112.25008981053216
USFS R3 - PNF Gap,USFS R3 - PNF Gap,Cover/frequency (by quadrat),Cover/frequency (by quadrat),Canopy Cover,10/18/2021,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Blue Bell Allotment > Blue Bell Pasture,03-09-03-00316-003-C02,Key Area,Active,NA,NA,4650,ERIN,ERIN,Eragrostis intermedia,Eragrostis intermedia,plains lovegrass,NA,NA,1,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,34.346923623949216,-112.25008981053216
USFS R3 - PNF Gap,USFS R3 - PNF Gap,Cover/frequency (by quadrat),Cover/frequency (by quadrat),Canopy Cover,10/18/2021,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Blue Bell Allotment > Blue Bell Pasture,03-09-03-00316-003-C02,Key Area,Active,NA,NA,4650,BOER4,BOER4,Bouteloua eriopoda,Bouteloua eriopoda,black grama,NA,NA,1,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,34.346923623949216,-112.25008981053216
USFS R3 - PNF Gap,USFS R3 - PNF Gap,Cover/frequency (by quadrat),Cover/frequency (by quadrat),Canopy Cover,10/18/2021,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Blue Bell Allotment > Blue Bell Pasture,03-09-03-00316-003-C02,Key Area,Active,NA,NA,4650,ERIN,ERIN,Eragrostis intermedia,Eragrostis intermedia,plains lovegrass,NA,NA,1,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,34.346923623949216,-112.25008981053216
USFS R3 - PNF Gap,USFS R3 - PNF Gap,Cover/frequency (by quadrat),Cover/frequency (by quadrat),Canopy Cover,9/9/2015,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Walnut Grove Allotment > West Unit Pasture,03-09-03-00313-001-370a,Key Area,Active,NA,NA,NA,GUSA2,GUSA2,Gutierrezia sarothrae,Gutierrezia sarothrae,broom snakeweed,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
USFS R3 - PNF Gap,USFS R3 - PNF Gap,Cover/frequency (by quadrat),Cover/frequency (by quadrat),Canopy Cover,9/9/2015,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Walnut Grove Allotment > West Unit Pasture,03-09-03-00313-001-370a,Key Area,Active,NA,NA,NA,DAPU7,DAPU7,Dasyochloa pulchella,Dasyochloa pulchella,low woollygrass,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA
USFS R3 - PNF Gap,USFS R3 - PNF Gap,Cover/frequency (by quadrat),Cover/frequency (by quadrat),Canopy Cover,9/9/2015,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Walnut Grove Allotment > West Unit Pasture,03-09-03-00313-001-370a,Key Area,Active,NA,NA,NA,BOER4,BOER4,Bouteloua eriopoda,Bouteloua eriopoda,black grama,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA
USFS R3 - PNF Gap,USFS R3 - PNF Gap,Cover/frequency (by quadrat),Cover/frequency (by quadrat),Canopy Cover,9/9/2015,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Walnut Grove Allotment > West Unit Pasture,03-09-03-00313-001-370a,Key Area,Active,NA,NA,NA,CYLE8,CYLE8,Cylindropuntia leptocaulis,Cylindropuntia leptocaulis,Christmas cactus,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.5,NA,NA,NA,NA
USFS R3 - PNF Gap,USFS R3 - PNF Gap,Cover/frequency (by quadrat),Cover/frequency (by quadrat),Canopy Cover,9/9/2015,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Walnut Grove Allotment > West Unit Pasture,03-09-03-00313-001-370a,Key Area,Active,NA,NA,NA,PRVE,PRVE,Prosopis velutina,Prosopis velutina,velvet mesquite,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
USFS R3 - PNF Gap,USFS R3 - PNF Gap,Cover/frequency (by quadrat),Cover/frequency (by quadrat),Canopy Cover,9/9/2015,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Walnut Grove Allotment > West Unit Pasture,03-09-03-00313-001-370a,Key Area,Active,NA,NA,NA,CYLE8,CYLE8,Cylindropuntia leptocaulis,Cylindropuntia leptocaulis,Christmas cactus,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA
USFS R3 - PNF Gap,USFS R3 - PNF Gap,Cover/frequency (by quadrat),Cover/frequency (by quadrat),Canopy Cover,9/9/2015,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Walnut Grove Allotment > West Unit Pasture,03-09-03-00313-001-370a,Key Area,Active,NA,NA,NA,MATA2,MATA2,Machaeranthera tanacetifolia,Machaeranthera tanacetifolia,tanseyleaf tansyaster,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
USFS R3 - PNF Gap,USFS R3 - PNF Gap,Cover/frequency (by quadrat),Cover/frequency (by quadrat),Canopy Cover,9/9/2015,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Walnut Grove Allotment > West Unit Pasture,03-09-03-00313-001-370a,Key Area,Active,NA,NA,NA,PRVE,PRVE,Prosopis velutina,Prosopis velutina,velvet mesquite,NA,NA,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA
