ProtocolType,ProtocolName,EventType,EventName,FormName,Date,Ancestry,SiteID,SiteType,SiteStatus,Slope,Aspect,Elevation,SpeciesSymbol,FieldSymbol,SpeciesName,SpeciesName1,CommonName,SpeciesQualifier,FieldQualifier,Transect,SampleNumber,Element,SubElement,cParameter,cParameter2,cParameter3,cValue,cValueCommon,cValue2,cValue2Common,cValue3,cValue3Common,nValue,nValue2,nValue3,DDLat,DDLong
CM Masters Protocol,CM Masters Protocol,Point Ground Cover,Point Ground Cover,DWR Sampling,11/14/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Burnt Ranch Allotment > Doce Root Plow Pasture,03-09-03-00304-004-C03,Key Area,Active,4,72,1696,G_BARE,G_BARE,Bare Soil,Bare Soil,Bare Soil,NA,NA,3,21,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.59314502235114,-112.59639678593051
CM Masters Protocol,CM Masters Protocol,Point Ground Cover,Point Ground Cover,DWR Sampling,11/14/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Burnt Ranch Allotment > Doce Root Plow Pasture,03-09-03-00304-004-C03,Key Area,Active,4,72,1696,G_LITTH2,G_LITTH2,"Herbaceous Litter (<1/2"" depth)","Herbaceous Litter (<1/2"" depth)","H.Litter <1/2"" depth",NA,NA,3,22,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.59314502235114,-112.59639678593051
CM Masters Protocol,CM Masters Protocol,Point Ground Cover,Point Ground Cover,DWR Sampling,11/14/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Burnt Ranch Allotment > Doce Root Plow Pasture,03-09-03-00304-004-C03,Key Area,Active,4,72,1696,G_LITTH2,G_LITTH2,"Herbaceous Litter (<1/2"" depth)","Herbaceous Litter (<1/2"" depth)","H.Litter <1/2"" depth",NA,NA,3,22,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.59314502235114,-112.59639678593051
CM Masters Protocol,CM Masters Protocol,Point Ground Cover,Point Ground Cover,DWR Sampling,11/14/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Burnt Ranch Allotment > Doce Root Plow Pasture,03-09-03-00304-004-C03,Key Area,Active,4,72,1696,G_LITTH2,G_LITTH2,"Herbaceous Litter (<1/2"" depth)","Herbaceous Litter (<1/2"" depth)","H.Litter <1/2"" depth",NA,NA,3,22,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.59314502235114,-112.59639678593051
CM Masters Protocol,CM Masters Protocol,Point Ground Cover,Point Ground Cover,DWR Sampling,11/14/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Burnt Ranch Allotment > Doce Root Plow Pasture,03-09-03-00304-004-C03,Key Area,Active,4,72,1696,G_LITTH2,G_LITTH2,"Herbaceous Litter (<1/2"" depth)","Herbaceous Litter (<1/2"" depth)","H.Litter <1/2"" depth",NA,NA,3,23,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.59314502235114,-112.59639678593051
CM Masters Protocol,CM Masters Protocol,Point Ground Cover,Point Ground Cover,DWR Sampling,11/14/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Burnt Ranch Allotment > Doce Root Plow Pasture,03-09-03-00304-004-C03,Key Area,Active,4,72,1696,G_LITTH2,G_LITTH2,"Herbaceous Litter (<1/2"" depth)","Herbaceous Litter (<1/2"" depth)","H.Litter <1/2"" depth",NA,NA,3,23,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.59314502235114,-112.59639678593051
CM Masters Protocol,CM Masters Protocol,Point Ground Cover,Point Ground Cover,DWR Sampling,11/14/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Burnt Ranch Allotment > Doce Root Plow Pasture,03-09-03-00304-004-C03,Key Area,Active,4,72,1696,G_VEGE,G_VEGE,Live vegetation (basal),Live vegetation (basal),Live Basal Veg.,NA,NA,3,23,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.59314502235114,-112.59639678593051
CM Masters Protocol,CM Masters Protocol,Point Ground Cover,Point Ground Cover,DWR Sampling,11/14/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Burnt Ranch Allotment > Doce Root Plow Pasture,03-09-03-00304-004-C03,Key Area,Active,4,72,1696,G_LITTH2,G_LITTH2,"Herbaceous Litter (<1/2"" depth)","Herbaceous Litter (<1/2"" depth)","H.Litter <1/2"" depth",NA,NA,3,24,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.59314502235114,-112.59639678593051
CM Masters Protocol,CM Masters Protocol,Point Ground Cover,Point Ground Cover,DWR Sampling,11/14/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Burnt Ranch Allotment > Doce Root Plow Pasture,03-09-03-00304-004-C03,Key Area,Active,4,72,1696,G_LITTH2,G_LITTH2,"Herbaceous Litter (<1/2"" depth)","Herbaceous Litter (<1/2"" depth)","H.Litter <1/2"" depth",NA,NA,3,24,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.59314502235114,-112.59639678593051
CM Masters Protocol,CM Masters Protocol,Point Ground Cover,Point Ground Cover,DWR Sampling,11/14/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Burnt Ranch Allotment > Doce Root Plow Pasture,03-09-03-00304-004-C03,Key Area,Active,4,72,1696,G_LITTH2,G_LITTH2,"Herbaceous Litter (<1/2"" depth)","Herbaceous Litter (<1/2"" depth)","H.Litter <1/2"" depth",NA,NA,3,24,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.59314502235114,-112.59639678593051
CM Masters Protocol,CM Masters Protocol,Point Ground Cover,Point Ground Cover,DWR Sampling,11/14/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Burnt Ranch Allotment > Doce Root Plow Pasture,03-09-03-00304-004-C03,Key Area,Active,4,72,1696,G_GRVL5,G_GRVL5,"Gravel(1/4"" - 3"")","Gravel(1/4"" - 3"")","Gravel (1/4"" - 3"")",NA,NA,3,25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.59314502235114,-112.59639678593051
CM Masters Protocol,CM Masters Protocol,Point Ground Cover,Point Ground Cover,DWR Sampling,11/14/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Burnt Ranch Allotment > Doce Root Plow Pasture,03-09-03-00304-004-C03,Key Area,Active,4,72,1696,G_BARE,G_BARE,Bare Soil,Bare Soil,Bare Soil,NA,NA,3,25,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.59314502235114,-112.59639678593051
CM Masters Protocol,CM Masters Protocol,Point Ground Cover,Point Ground Cover,DWR Sampling,11/14/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Burnt Ranch Allotment > Doce Root Plow Pasture,03-09-03-00304-004-C03,Key Area,Active,4,72,1696,G_BARE,G_BARE,Bare Soil,Bare Soil,Bare Soil,NA,NA,3,25,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.59314502235114,-112.59639678593051
CM Masters Protocol,CM Masters Protocol,Point Ground Cover,Point Ground Cover,DWR Sampling,11/14/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Burnt Ranch Allotment > Doce Root Plow Pasture,03-09-03-00304-004-C03,Key Area,Active,4,72,1696,G_LITTH2,G_LITTH2,"Herbaceous Litter (<1/2"" depth)","Herbaceous Litter (<1/2"" depth)","H.Litter <1/2"" depth",NA,NA,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.59314502235114,-112.59639678593051
CM Masters Protocol,CM Masters Protocol,Point Ground Cover,Point Ground Cover,DWR Sampling,11/14/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Burnt Ranch Allotment > Doce Root Plow Pasture,03-09-03-00304-004-C03,Key Area,Active,4,72,1696,G_LITTH2,G_LITTH2,"Herbaceous Litter (<1/2"" depth)","Herbaceous Litter (<1/2"" depth)","H.Litter <1/2"" depth",NA,NA,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.59314502235114,-112.59639678593051
CM Masters Protocol,CM Masters Protocol,Point Ground Cover,Point Ground Cover,DWR Sampling,11/14/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Burnt Ranch Allotment > Doce Root Plow Pasture,03-09-03-00304-004-C03,Key Area,Active,4,72,1696,G_LITTH2,G_LITTH2,"Herbaceous Litter (<1/2"" depth)","Herbaceous Litter (<1/2"" depth)","H.Litter <1/2"" depth",NA,NA,4,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.59314502235114,-112.59639678593051
CM Masters Protocol,CM Masters Protocol,Point Ground Cover,Point Ground Cover,DWR Sampling,11/14/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Burnt Ranch Allotment > Doce Root Plow Pasture,03-09-03-00304-004-C03,Key Area,Active,4,72,1696,G_LITTH2,G_LITTH2,"Herbaceous Litter (<1/2"" depth)","Herbaceous Litter (<1/2"" depth)","H.Litter <1/2"" depth",NA,NA,4,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.59314502235114,-112.59639678593051
CM Masters Protocol,CM Masters Protocol,Point Ground Cover,Point Ground Cover,DWR Sampling,11/14/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Burnt Ranch Allotment > Doce Root Plow Pasture,03-09-03-00304-004-C03,Key Area,Active,4,72,1696,G_GRVL5,G_GRVL5,"Gravel(1/4"" - 3"")","Gravel(1/4"" - 3"")","Gravel (1/4"" - 3"")",NA,NA,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.59314502235114,-112.59639678593051
CM Masters Protocol,CM Masters Protocol,Point Ground Cover,Point Ground Cover,DWR Sampling,11/14/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Burnt Ranch Allotment > Doce Root Plow Pasture,03-09-03-00304-004-C03,Key Area,Active,4,72,1696,G_GRVL5,G_GRVL5,"Gravel(1/4"" - 3"")","Gravel(1/4"" - 3"")","Gravel (1/4"" - 3"")",NA,NA,4,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.59314502235114,-112.59639678593051
CM Masters Protocol,CM Masters Protocol,Point Ground Cover,Point Ground Cover,DWR Sampling,11/14/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Burnt Ranch Allotment > Doce Root Plow Pasture,03-09-03-00304-004-C03,Key Area,Active,4,72,1696,G_LITTH2,G_LITTH2,"Herbaceous Litter (<1/2"" depth)","Herbaceous Litter (<1/2"" depth)","H.Litter <1/2"" depth",NA,NA,4,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.59314502235114,-112.59639678593051
CM Masters Protocol,CM Masters Protocol,Point Ground Cover,Point Ground Cover,DWR Sampling,11/14/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Burnt Ranch Allotment > Doce Root Plow Pasture,03-09-03-00304-004-C03,Key Area,Active,4,72,1696,G_LITTH2,G_LITTH2,"Herbaceous Litter (<1/2"" depth)","Herbaceous Litter (<1/2"" depth)","H.Litter <1/2"" depth",NA,NA,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.59314502235114,-112.59639678593051
CM Masters Protocol,CM Masters Protocol,Point Ground Cover,Point Ground Cover,DWR Sampling,11/14/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Burnt Ranch Allotment > Doce Root Plow Pasture,03-09-03-00304-004-C03,Key Area,Active,4,72,1696,G_GRVL5,G_GRVL5,"Gravel(1/4"" - 3"")","Gravel(1/4"" - 3"")","Gravel (1/4"" - 3"")",NA,NA,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.59314502235114,-112.59639678593051
CM Masters Protocol,CM Masters Protocol,Point Ground Cover,Point Ground Cover,DWR Sampling,11/14/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Burnt Ranch Allotment > Doce Root Plow Pasture,03-09-03-00304-004-C03,Key Area,Active,4,72,1696,G_BARE,G_BARE,Bare Soil,Bare Soil,Bare Soil,NA,NA,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.59314502235114,-112.59639678593051
CM Masters Protocol,CM Masters Protocol,Point Ground Cover,Point Ground Cover,DWR Sampling,11/14/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Burnt Ranch Allotment > Doce Root Plow Pasture,03-09-03-00304-004-C03,Key Area,Active,4,72,1696,G_LITTH2,G_LITTH2,"Herbaceous Litter (<1/2"" depth)","Herbaceous Litter (<1/2"" depth)","H.Litter <1/2"" depth",NA,NA,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.59314502235114,-112.59639678593051
CM Masters Protocol,CM Masters Protocol,Point Ground Cover,Point Ground Cover,DWR Sampling,11/14/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Burnt Ranch Allotment > Doce Root Plow Pasture,03-09-03-00304-004-C03,Key Area,Active,4,72,1696,G_BARE,G_BARE,Bare Soil,Bare Soil,Bare Soil,NA,NA,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.59314502235114,-112.59639678593051
CM Masters Protocol,CM Masters Protocol,Point Ground Cover,Point Ground Cover,DWR Sampling,11/14/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Burnt Ranch Allotment > Doce Root Plow Pasture,03-09-03-00304-004-C03,Key Area,Active,4,72,1696,G_LITTH2,G_LITTH2,"Herbaceous Litter (<1/2"" depth)","Herbaceous Litter (<1/2"" depth)","H.Litter <1/2"" depth",NA,NA,4,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.59314502235114,-112.59639678593051
CM Masters Protocol,CM Masters Protocol,Point Ground Cover,Point Ground Cover,DWR Sampling,11/14/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Burnt Ranch Allotment > Doce Root Plow Pasture,03-09-03-00304-004-C03,Key Area,Active,4,72,1696,G_LITTH2,G_LITTH2,"Herbaceous Litter (<1/2"" depth)","Herbaceous Litter (<1/2"" depth)","H.Litter <1/2"" depth",NA,NA,4,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.59314502235114,-112.59639678593051
CM Masters Protocol,CM Masters Protocol,Point Ground Cover,Point Ground Cover,DWR Sampling,11/14/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Burnt Ranch Allotment > Doce Root Plow Pasture,03-09-03-00304-004-C03,Key Area,Active,4,72,1696,G_GRVL5,G_GRVL5,"Gravel(1/4"" - 3"")","Gravel(1/4"" - 3"")","Gravel (1/4"" - 3"")",NA,NA,4,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.59314502235114,-112.59639678593051
CM Masters Protocol,CM Masters Protocol,Point Ground Cover,Point Ground Cover,DWR Sampling,11/14/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Burnt Ranch Allotment > Doce Root Plow Pasture,03-09-03-00304-004-C03,Key Area,Active,4,72,1696,G_LITTH2,G_LITTH2,"Herbaceous Litter (<1/2"" depth)","Herbaceous Litter (<1/2"" depth)","H.Litter <1/2"" depth",NA,NA,4,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.59314502235114,-112.59639678593051
CM Masters Protocol,CM Masters Protocol,Point Ground Cover,Point Ground Cover,DWR Sampling,11/14/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Burnt Ranch Allotment > Doce Root Plow Pasture,03-09-03-00304-004-C03,Key Area,Active,4,72,1696,G_LITTH2,G_LITTH2,"Herbaceous Litter (<1/2"" depth)","Herbaceous Litter (<1/2"" depth)","H.Litter <1/2"" depth",NA,NA,4,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.59314502235114,-112.59639678593051
CM Masters Protocol,CM Masters Protocol,Point Ground Cover,Point Ground Cover,DWR Sampling,11/14/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Burnt Ranch Allotment > Doce Root Plow Pasture,03-09-03-00304-004-C03,Key Area,Active,4,72,1696,G_LITTH2,G_LITTH2,"Herbaceous Litter (<1/2"" depth)","Herbaceous Litter (<1/2"" depth)","H.Litter <1/2"" depth",NA,NA,4,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.59314502235114,-112.59639678593051
CM Masters Protocol,CM Masters Protocol,Point Ground Cover,Point Ground Cover,DWR Sampling,11/14/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Burnt Ranch Allotment > Doce Root Plow Pasture,03-09-03-00304-004-C03,Key Area,Active,4,72,1696,G_LITTH2,G_LITTH2,"Herbaceous Litter (<1/2"" depth)","Herbaceous Litter (<1/2"" depth)","H.Litter <1/2"" depth",NA,NA,4,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.59314502235114,-112.59639678593051
CM Masters Protocol,CM Masters Protocol,Point Ground Cover,Point Ground Cover,DWR Sampling,11/14/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Burnt Ranch Allotment > Doce Root Plow Pasture,03-09-03-00304-004-C03,Key Area,Active,4,72,1696,G_LITTH2,G_LITTH2,"Herbaceous Litter (<1/2"" depth)","Herbaceous Litter (<1/2"" depth)","H.Litter <1/2"" depth",NA,NA,4,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.59314502235114,-112.59639678593051
CM Masters Protocol,CM Masters Protocol,Point Ground Cover,Point Ground Cover,DWR Sampling,11/14/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Burnt Ranch Allotment > Doce Root Plow Pasture,03-09-03-00304-004-C03,Key Area,Active,4,72,1696,G_BARE,G_BARE,Bare Soil,Bare Soil,Bare Soil,NA,NA,4,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.59314502235114,-112.59639678593051
CM Masters Protocol,CM Masters Protocol,Point Ground Cover,Point Ground Cover,DWR Sampling,11/14/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Burnt Ranch Allotment > Doce Root Plow Pasture,03-09-03-00304-004-C03,Key Area,Active,4,72,1696,G_LITTH2,G_LITTH2,"Herbaceous Litter (<1/2"" depth)","Herbaceous Litter (<1/2"" depth)","H.Litter <1/2"" depth",NA,NA,4,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.59314502235114,-112.59639678593051
CM Masters Protocol,CM Masters Protocol,Point Ground Cover,Point Ground Cover,DWR Sampling,11/14/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Burnt Ranch Allotment > Doce Root Plow Pasture,03-09-03-00304-004-C03,Key Area,Active,4,72,1696,G_LITTH2,G_LITTH2,"Herbaceous Litter (<1/2"" depth)","Herbaceous Litter (<1/2"" depth)","H.Litter <1/2"" depth",NA,NA,4,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.59314502235114,-112.59639678593051
CM Masters Protocol,CM Masters Protocol,Point Ground Cover,Point Ground Cover,DWR Sampling,11/14/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Burnt Ranch Allotment > Doce Root Plow Pasture,03-09-03-00304-004-C03,Key Area,Active,4,72,1696,G_LITTH2,G_LITTH2,"Herbaceous Litter (<1/2"" depth)","Herbaceous Litter (<1/2"" depth)","H.Litter <1/2"" depth",NA,NA,4,8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.59314502235114,-112.59639678593051
CM Masters Protocol,CM Masters Protocol,Point Ground Cover,Point Ground Cover,DWR Sampling,11/14/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Burnt Ranch Allotment > Doce Root Plow Pasture,03-09-03-00304-004-C03,Key Area,Active,4,72,1696,G_LITTH2,G_LITTH2,"Herbaceous Litter (<1/2"" depth)","Herbaceous Litter (<1/2"" depth)","H.Litter <1/2"" depth",NA,NA,4,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.59314502235114,-112.59639678593051
CM Masters Protocol,CM Masters Protocol,Point Ground Cover,Point Ground Cover,DWR Sampling,11/14/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Burnt Ranch Allotment > Doce Root Plow Pasture,03-09-03-00304-004-C03,Key Area,Active,4,72,1696,G_GRVL5,G_GRVL5,"Gravel(1/4"" - 3"")","Gravel(1/4"" - 3"")","Gravel (1/4"" - 3"")",NA,NA,4,9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.59314502235114,-112.59639678593051
CM Masters Protocol,CM Masters Protocol,Point Ground Cover,Point Ground Cover,DWR Sampling,11/14/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Burnt Ranch Allotment > Doce Root Plow Pasture,03-09-03-00304-004-C03,Key Area,Active,4,72,1696,G_GRVL5,G_GRVL5,"Gravel(1/4"" - 3"")","Gravel(1/4"" - 3"")","Gravel (1/4"" - 3"")",NA,NA,4,9,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.59314502235114,-112.59639678593051
CM Masters Protocol,CM Masters Protocol,Point Ground Cover,Point Ground Cover,DWR Sampling,11/14/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Burnt Ranch Allotment > Doce Root Plow Pasture,03-09-03-00304-004-C03,Key Area,Active,4,72,1696,G_GRVL5,G_GRVL5,"Gravel(1/4"" - 3"")","Gravel(1/4"" - 3"")","Gravel (1/4"" - 3"")",NA,NA,4,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.59314502235114,-112.59639678593051
CM Masters Protocol,CM Masters Protocol,Point Ground Cover,Point Ground Cover,DWR Sampling,11/14/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Burnt Ranch Allotment > Doce Root Plow Pasture,03-09-03-00304-004-C03,Key Area,Active,4,72,1696,G_GRVL5,G_GRVL5,"Gravel(1/4"" - 3"")","Gravel(1/4"" - 3"")","Gravel (1/4"" - 3"")",NA,NA,4,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.59314502235114,-112.59639678593051
CM Masters Protocol,CM Masters Protocol,Point Ground Cover,Point Ground Cover,DWR Sampling,11/14/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Burnt Ranch Allotment > Doce Root Plow Pasture,03-09-03-00304-004-C03,Key Area,Active,4,72,1696,G_LITTH2,G_LITTH2,"Herbaceous Litter (<1/2"" depth)","Herbaceous Litter (<1/2"" depth)","H.Litter <1/2"" depth",NA,NA,4,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.59314502235114,-112.59639678593051
CM Masters Protocol,CM Masters Protocol,Point Ground Cover,Point Ground Cover,DWR Sampling,11/14/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Burnt Ranch Allotment > Doce Root Plow Pasture,03-09-03-00304-004-C03,Key Area,Active,4,72,1696,G_GRVL5,G_GRVL5,"Gravel(1/4"" - 3"")","Gravel(1/4"" - 3"")","Gravel (1/4"" - 3"")",NA,NA,4,11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.59314502235114,-112.59639678593051
CM Masters Protocol,CM Masters Protocol,Point Ground Cover,Point Ground Cover,DWR Sampling,11/14/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Burnt Ranch Allotment > Doce Root Plow Pasture,03-09-03-00304-004-C03,Key Area,Active,4,72,1696,G_GRVL5,G_GRVL5,"Gravel(1/4"" - 3"")","Gravel(1/4"" - 3"")","Gravel (1/4"" - 3"")",NA,NA,4,11,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.59314502235114,-112.59639678593051
CM Masters Protocol,CM Masters Protocol,Point Ground Cover,Point Ground Cover,DWR Sampling,11/14/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Burnt Ranch Allotment > Doce Root Plow Pasture,03-09-03-00304-004-C03,Key Area,Active,4,72,1696,G_LITTH2,G_LITTH2,"Herbaceous Litter (<1/2"" depth)","Herbaceous Litter (<1/2"" depth)","H.Litter <1/2"" depth",NA,NA,4,11,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.59314502235114,-112.59639678593051
CM Masters Protocol,CM Masters Protocol,Point Ground Cover,Point Ground Cover,DWR Sampling,11/14/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Burnt Ranch Allotment > Doce Root Plow Pasture,03-09-03-00304-004-C03,Key Area,Active,4,72,1696,G_GRVL5,G_GRVL5,"Gravel(1/4"" - 3"")","Gravel(1/4"" - 3"")","Gravel (1/4"" - 3"")",NA,NA,4,12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.59314502235114,-112.59639678593051
CM Masters Protocol,CM Masters Protocol,Point Ground Cover,Point Ground Cover,DWR Sampling,11/14/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Burnt Ranch Allotment > Doce Root Plow Pasture,03-09-03-00304-004-C03,Key Area,Active,4,72,1696,G_GRVL5,G_GRVL5,"Gravel(1/4"" - 3"")","Gravel(1/4"" - 3"")","Gravel (1/4"" - 3"")",NA,NA,4,12,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.59314502235114,-112.59639678593051
CM Masters Protocol,CM Masters Protocol,Point Ground Cover,Point Ground Cover,DWR Sampling,11/14/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Burnt Ranch Allotment > Doce Root Plow Pasture,03-09-03-00304-004-C03,Key Area,Active,4,72,1696,G_LITTH2,G_LITTH2,"Herbaceous Litter (<1/2"" depth)","Herbaceous Litter (<1/2"" depth)","H.Litter <1/2"" depth",NA,NA,4,12,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.59314502235114,-112.59639678593051
CM Masters Protocol,CM Masters Protocol,Point Ground Cover,Point Ground Cover,DWR Sampling,11/14/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Burnt Ranch Allotment > Doce Root Plow Pasture,03-09-03-00304-004-C03,Key Area,Active,4,72,1696,G_GRVL5,G_GRVL5,"Gravel(1/4"" - 3"")","Gravel(1/4"" - 3"")","Gravel (1/4"" - 3"")",NA,NA,4,13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.59314502235114,-112.59639678593051
