ProtocolType,ProtocolName,EventType,EventName,FormName,Date,Ancestry,SiteID,SiteType,SiteStatus,Slope,Aspect,Elevation,SpeciesSymbol,FieldSymbol,SpeciesName,SpeciesName1,CommonName,SpeciesQualifier,FieldQualifier,Transect,SampleNumber,Element,SubElement,cParameter,cParameter2,cParameter3,cValue,cValueCommon,cValue2,cValue2Common,cValue3,cValue3Common,nValue,nValue2,nValue3,DDLat,DDLong
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Woody - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARIST,ARIST,Aristida,Aristida,threeawn,NA,NA,1,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Woody - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ERIOG,ERIOG,Eriogonum,Eriogonum,buckwheat,NA,NA,1,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Woody - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARIST,ARIST,Aristida,Aristida,threeawn,NA,NA,1,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Woody - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,EVOLV,EVOLV,Evolvulus,Evolvulus,dwarf morning-glory,NA,NA,1,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Woody - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARIST,ARIST,Aristida,Aristida,threeawn,NA,NA,1,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Woody - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ERIOG,ERIOG,Eriogonum,Eriogonum,buckwheat,NA,NA,1,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Woody - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARIST,ARIST,Aristida,Aristida,threeawn,NA,NA,1,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Woody - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,EVOLV,EVOLV,Evolvulus,Evolvulus,dwarf morning-glory,NA,NA,1,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Woody - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ERIOG,ERIOG,Eriogonum,Eriogonum,buckwheat,NA,NA,1,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Woody - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARIST,ARIST,Aristida,Aristida,threeawn,NA,NA,1,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Woody - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARPU5,ARPU5,Arctostaphylos pungens,Arctostaphylos pungens,pointleaf manzanita,NA,NA,1,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Woody - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARIST,ARIST,Aristida,Aristida,threeawn,NA,NA,1,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Woody - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,EVOLV,EVOLV,Evolvulus,Evolvulus,dwarf morning-glory,NA,NA,1,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Woody - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARPU5,ARPU5,Arctostaphylos pungens,Arctostaphylos pungens,pointleaf manzanita,NA,NA,1,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Woody - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ERIOG,ERIOG,Eriogonum,Eriogonum,buckwheat,NA,NA,1,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Woody - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARPU5,ARPU5,Arctostaphylos pungens,Arctostaphylos pungens,pointleaf manzanita,NA,NA,1,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Woody - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,EVOLV,EVOLV,Evolvulus,Evolvulus,dwarf morning-glory,NA,NA,1,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Woody - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARPU5,ARPU5,Arctostaphylos pungens,Arctostaphylos pungens,pointleaf manzanita,NA,NA,1,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Woody - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARPU5,ARPU5,Arctostaphylos pungens,Arctostaphylos pungens,pointleaf manzanita,NA,NA,1,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Woody - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARIST,ARIST,Aristida,Aristida,threeawn,NA,NA,1,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Woody - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,AAFF,AAFF,Annual forb(s),Annual forb(s),Annual forb(s),NA,NA,1,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Woody - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARIST,ARIST,Aristida,Aristida,threeawn,NA,NA,1,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Woody - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARPU5,ARPU5,Arctostaphylos pungens,Arctostaphylos pungens,pointleaf manzanita,NA,NA,1,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Woody - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARPU5,ARPU5,Arctostaphylos pungens,Arctostaphylos pungens,pointleaf manzanita,NA,NA,1,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Woody - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARPU5,ARPU5,Arctostaphylos pungens,Arctostaphylos pungens,pointleaf manzanita,NA,NA,1,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Woody - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,QUEM,QUEM,Quercus emoryi,Quercus emoryi,Emory oak,NA,NA,1,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Woody - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARPU5,ARPU5,Arctostaphylos pungens,Arctostaphylos pungens,pointleaf manzanita,NA,NA,1,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Woody - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARPU5,ARPU5,Arctostaphylos pungens,Arctostaphylos pungens,pointleaf manzanita,NA,NA,1,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Woody - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,QUEM,QUEM,Quercus emoryi,Quercus emoryi,Emory oak,NA,NA,1,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Woody - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,RIMO2,RIMO2,Ribes montigenum,Ribes montigenum,gooseberry currant,NA,NA,1,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Woody - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,QUEM,QUEM,Quercus emoryi,Quercus emoryi,Emory oak,NA,NA,1,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Woody - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,RIMO2,RIMO2,Ribes montigenum,Ribes montigenum,gooseberry currant,NA,NA,1,19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Woody - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,QUEM,QUEM,Quercus emoryi,Quercus emoryi,Emory oak,NA,NA,1,19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Woody - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,QUEM,QUEM,Quercus emoryi,Quercus emoryi,Emory oak,NA,NA,1,19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Woody - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARPU5,ARPU5,Arctostaphylos pungens,Arctostaphylos pungens,pointleaf manzanita,NA,NA,1,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Woody - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,QUEM,QUEM,Quercus emoryi,Quercus emoryi,Emory oak,NA,NA,1,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Woody - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARPU5,ARPU5,Arctostaphylos pungens,Arctostaphylos pungens,pointleaf manzanita,NA,NA,1,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Woody - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,PUST,PUST,Purshia stansburiana,Purshia stansburiana,Stansbury cliffrose,NA,NA,1,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Woody - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,PUST,PUST,Purshia stansburiana,Purshia stansburiana,Stansbury cliffrose,NA,NA,1,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Woody - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,QUEM,QUEM,Quercus emoryi,Quercus emoryi,Emory oak,NA,NA,1,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Woody - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,QUEM,QUEM,Quercus emoryi,Quercus emoryi,Emory oak,NA,NA,1,22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Woody - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,QUEM,QUEM,Quercus emoryi,Quercus emoryi,Emory oak,NA,NA,1,22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Woody - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,QUEM,QUEM,Quercus emoryi,Quercus emoryi,Emory oak,NA,NA,1,22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Woody - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,AAFF,AAFF,Annual forb(s),Annual forb(s),Annual forb(s),NA,NA,1,23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Woody - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,QUEM,QUEM,Quercus emoryi,Quercus emoryi,Emory oak,NA,NA,1,23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Woody - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,QUEM,QUEM,Quercus emoryi,Quercus emoryi,Emory oak,NA,NA,1,23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Woody - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARPU5,ARPU5,Arctostaphylos pungens,Arctostaphylos pungens,pointleaf manzanita,NA,NA,1,24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Woody - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARPU5,ARPU5,Arctostaphylos pungens,Arctostaphylos pungens,pointleaf manzanita,NA,NA,1,24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Woody - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARPU5,ARPU5,Arctostaphylos pungens,Arctostaphylos pungens,pointleaf manzanita,NA,NA,1,24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Woody - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,QUEM,QUEM,Quercus emoryi,Quercus emoryi,Emory oak,NA,NA,1,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Woody - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,AAFF,AAFF,Annual forb(s),Annual forb(s),Annual forb(s),NA,NA,1,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Woody - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARIST,ARIST,Aristida,Aristida,threeawn,NA,NA,1,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Woody - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,MUTO2,MUTO2,Muhlenbergia torreyi,Muhlenbergia torreyi,ring muhly,NA,NA,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Woody - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARIST,ARIST,Aristida,Aristida,threeawn,NA,NA,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Woody - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,MUTO2,MUTO2,Muhlenbergia torreyi,Muhlenbergia torreyi,ring muhly,NA,NA,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Woody - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARIST,ARIST,Aristida,Aristida,threeawn,NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Woody - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARIST,ARIST,Aristida,Aristida,threeawn,NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Woody - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARIST,ARIST,Aristida,Aristida,threeawn,NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Woody - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ERIOG,ERIOG,Eriogonum,Eriogonum,buckwheat,NA,NA,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Woody - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARIST,ARIST,Aristida,Aristida,threeawn,NA,NA,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Woody - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARIST,ARIST,Aristida,Aristida,threeawn,NA,NA,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,34.665597,-112.704877
CM Masters Protocol,CM Masters Protocol,DWR (by quadrat),Woody - DWR,DWR Sampling,10/28/2025,USFS > Region 03 > Prescott National Forest > Bradshaw Ranger District > Toohey Allotment > West Unit Pasture,KA4,Key Area,Active,NA,NA,5100,ARIST,ARIST,Aristida,Aristida,threeawn,NA,NA,2,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,34.665597,-112.704877
